trknum,trackID,Primary,From,To,Type,Ownership,Time,Latitude,Longitude,Distance,Elevation
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:01,39.6360900908957,-105.239047011424,0,7776.148305783
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:02,39.6360968497809,-105.239020667995,0.00148055011950403,7776.443581374
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:03,39.6361007132623,-105.238990526318,0.00311030388848146,7775.885838591
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:04,39.6361110455015,-105.238959718966,0.00490156013135744,7777.362216546
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:05,39.6361186623184,-105.238931418459,0.00650000196534284,7776.90289896
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:06,39.6361319127387,-105.238897425356,0.00853064895805949,7775.623371399
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:07,39.6361433601501,-105.238878874519,0.0097966978845066,7775.91864699
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:08,39.6361522796482,-105.238852483275,0.0113330664448283,7772.834657484
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:09,39.6361540667625,-105.238824807219,0.0128144945378001,7769.652242781
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:10,39.6361575041099,-105.238798637689,0.0142304218824364,7769.488200786
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:11,39.6361611582045,-105.238768478259,0.0158588097303949,7768.70079921
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:12,39.636163375283,-105.238739534373,0.0174102845285007,7767.847780836
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:13,39.6361658657348,-105.238707224719,0.0191422801753018,7767.880589235
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:14,39.6361647187453,-105.238677392889,0.0207355275635596,7766.896337265
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:15,39.6361602431595,-105.238642734843,0.022609854771454,7766.240169285
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:16,39.6361538771684,-105.238613449479,0.0242325499013718,7764.895024926
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:17,39.636147971256,-105.238578820901,0.0261241016251475,7764.402898941
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:18,39.6361420428752,-105.238546983567,0.0278709156044537,7765.157492118
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:19,39.6361388192206,-105.238512538986,0.0297216604410875,7763.877964557
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:20,39.6361323183854,-105.238482640803,0.031378342656476,7762.007885814
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:21,39.636118545968,-105.238455492723,0.0331103507239184,7761.515759829
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:22,39.6361072124753,-105.238415554717,0.0353796677177966,7761.220484238
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:23,39.6360940287583,-105.238385565263,0.0372198479734269,7761.843843819
1,MFCSTL1,Castle Trail,Upper parking lot,Parmalee Trail,2024,Public,2024-09-07 00:00:24,39.6360834479937,-105.238351677338,0.0391693121506673,7760.82678345
